DATE_KEY,STORE,PRICE_PAID,QTY,DESCRIPTION,DEPARTMENT,CATEGORY
20170214,fcacbaf995613add57bf12718096ad8282a7390c,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,db4840344d522e43ba81dd278c13757787275080,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,f4abb3d581f6a1e1b676f06113ebbf65655985c1,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,35079a55716a560a8c8642334efe7fbda33e988c,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,c6787bda6a0b5aa2e6a1311fc79a83389c3631ab,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,f0d8646973f60f7fb6c4a9c46f9959dbb35406b7,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,38642bdb5c115dd3ee4d73fe74e0ff273f1a3a10,14.99,1,ENERGIZER ULT LITH 9V,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,d09330f5207023a8244e4a79ec2e3e2f08cabd8f,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,c027324b835af0dafd8786823a8f9cd66db98fb1,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,68914870bfd3c79c34a3321d06c7285e0e76668d,3.25,1,REFRESH HAWAAIAN AUTO WIPES,GENERAL MERCHANDISE,AUTOMOTIVE
20170214,d5b32864841f8e512f9bb0f3c0944eecc2d3b4c1,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,3917c03084a950e96eaee122293470f483335999,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,7913a918e4ae7495d66138455931940e24caf65b,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,7575f1609f5c11336e3e678c689f63c110d9a18b,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,64bc2e0fa55878a7e271ee4215ab7ae62e565169,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,f40e1143db4199609387db7b3c4028a85da5d0f7,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,ba28575d5142be6c6825da76ba957898d63bd2bf,-5.99,-2,ENRGZ MAX 9V 522BP-2,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,5aa93053e6ea1c574578a1878bbf261c470555d9,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,1d1506fca01a0ae4270a1bd0462542722e35e6ea,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,cc7303e9dc61de77f2df1837a2da83d2db4a32c5,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,e31e79c290377b9a0e1c28f4008a2f29029a3c8b,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,2c22962503d4a8e4db4bcd136b2faf5ae21326f2,-2.99,-2,ENRGZ 3V WTCH LITH 2025,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,2c22962503d4a8e4db4bcd136b2faf5ae21326f2,-3.74,-1,ENER ALK E90 2PK,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,cc96b4e7e4873b2a31dc2e4ec079599ae5b4084d,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,def2cd6adce183814faac64a444a38f7ae6b82a3,3.25,1,REFRESH HAWAAIAN AUTO WIPES,GENERAL MERCHANDISE,AUTOMOTIVE
20170214,4fdfb5d516a7d30a9d64e29611101a09202134c0,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,a629878960d0cac33e9d84187cf1c253807b4df4,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,7c2b7e61e1b15f2850af6b078214844b881cec6,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,930d4c6aac4ca933c22adeff50bf9dce951ca2ac,3.25,1,REFRESH HAWAAIAN AUTO WIPES,GENERAL MERCHANDISE,AUTOMOTIVE
20170214,386774202579b0bf1e911b0c6b472d215738f79a,8.49,1,ENER ECO ADVNC AA 4CT BATTERY,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,df6af7f3763d0930936eb1b0c78d1fe216c612ed,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,e3f570224587c58237a0d18621809c3cf3446823,8.49,1,ENER ECO ADVNC AA 4CT BATTERY,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,5015f49d1e08714137ddb31a31cd7dd04aed3eaa,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,8c89546b9dd338ffe03b988779cbcbd6959bbf54,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,8e93376e8c4762f63278c06d6aca94522f238f88,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,ddf51bf72a92fa8dc3a7012af277d678f277b64b,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,12a0f0c065d90dda99a6556004423c340a1b5d0,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,1f6cd2710181a662111a65b9dfcfae07e71ff76b,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,13c4b7cb68c8ba5e3c24deab19eed6243ab7c9ff,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,e0be7db008c39b16449cc826464fb6772dc636e5,12.49,1,ENRGZ PHO LITH 3V 123A,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,12d68cc579347c2fe2e06ed0d3b98df3c979f3c1,3.25,1,REFRESH HAWAAIAN AUTO WIPES,GENERAL MERCHANDISE,AUTOMOTIVE
20170214,46955fedfb0ba41845b6f7012ba83a56a1cc6162,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,be198f5d4e88786298cbae54402c8aa060612e7,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,549f3aaf93d0e160d9cd295942c1f2341c83e582,11.99,1,ENRGZ RECHARGE 4CT AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,b4e6a79b8994f6ee39042c732fcc4b11aa0640a6,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,f0619c438f4471895b3b8d284d1f6fcab81fc57b,8.49,1,ENER ECO ADVNC AA 4CT BATTERY,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,a59b3c81de8680029ef7614c50fb53c94c55892d,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,bd9ae1b4a899e7b9ab23da1914b52d3365d4ee78,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,ef1b92731c992ad5ae951ca7ad12517897888d4d,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,ea9ff55ca62577e6d58847d983e6e2349af25123,8.49,1,ENERGIZER ULT LITH 9V,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,f6a6ddbdc9929f93884ce74c5ff33188533f0606,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,5651e86c106f76a765d69a6172238fb463249cfe,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,e6630cac8c912b01221aac481098640fb3984cf1,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,aa2abc9e60ae73a3f14e01b2528f8fef6d11a6b4,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,52ffc29bdf55031a5529883f64b2321f3c3a730d,9.99,1,ENRGZ H/AID AZ10DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,1dae1a66a9a539554c0147f009e2ade752078d,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,183762c5467a1629eda4649ff25378cc18662084,3.25,1,REFRESH HAWAAIAN AUTO WIPES,GENERAL MERCHANDISE,AUTOMOTIVE
20170214,7bcc938d6c84a4e1fa55f47e2da1ffb95905461f,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,ce0a9cc041367d7c09cd2f15571679add3fd4431,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,b3308a043cce6fdbbea207b44bd618c6b0ef2816,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,e4eb4be3f6bf6200f2a6a2e9c3fa98ec1c973840,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,2bcd20595e2d3fbb276f01297266417f715303a8,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,3edc2f366d96ef2c1e30ea0490a9501c0537b06,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,8c82be9d1cf7ff3a64a456d3203a6d66b267483c,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,8c82be9d1cf7ff3a64a456d3203a6d66b267483c,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,a4cc354addb375bca5c3d4a00788fea5625e6b79,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,bcc814e044eadb35845dcadfeb3c91712bccdb63,8.49,1,ENERGIZER ULT LITH 9V,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,6afa018e0b1c424ee28370471c937ac0d7002143,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,b89f0aff3c47e65d278be5de0c921c7804eacd0,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,6f562b0a0f8ed584635f36e269b94edf82e09d18,14.99,1,ENERGIZER ULT LITH 9V,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,76275d22c4bc05467298ec0bf90c435d77581e98,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,6b151fe760db08c5b7f00531e3944d20e46a526d,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,29f1a68af8aefb8bdf6694ab939354c31e560ac8,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,40f162bc8a6aaaff878c50d27cfb5189a3abbf77,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,f6a6ddbdc9929f93884ce74c5ff33188533f0606,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,608982b9fd705291b49e98834cd0d8e854ffa2a6,6.49,1,ENER ECO ADVNC AA 4CT BATTERY,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,5c90cde36e8a5164e29ee35fbaccc9e2eda75fc8,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,5c90cde36e8a5164e29ee35fbaccc9e2eda75fc8,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,3fafcc990d47ccef32918985767053726a4381c8,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,85fbda69461c83f53eb38f3eab6758eec954585e,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,4a113f19dc501b4f771cffbe3a496de264bc59c0,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,646f1e441a00cb9fa8ef0f9a0ebb28eea090bc90,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,873e3551723fbad4a15dc4732958b8ec7450a060,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,1295ff894fd9218d1c26eef15ea091dd9d2a3ed8,-2.99,-1,ENGZR N E90-1.5V,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,c6af35d909eb7f7e8c2c967b7fde21276226c74f,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,bfc908cc520ecbb0a7d18b2e56ef8b7a3da46d92,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,57d13bb2b79a507dfeeb9d73ba1f578c06252a0c,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,64a1e2dead4eb8a96babc795b10057cde763b77a,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,6e10a1160abcbfb53558a98920df2ca5498f138,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,8610fab507dae56eff0960a46bd3756ffa3fa9ca,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,e69b7d177db048b75aaa366829e8f237f194d937,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,72adbec07ca943ef78c18c011a0c9dbf91da94c7,9.99,1,ENRGZ H/AID AZ312DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,825441f4ee09462257c51489605a73230b3922b9,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,2595807034a3626665f10bceb1a4c7aafefc9e26,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,2595807034a3626665f10bceb1a4c7aafefc9e26,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,63c4d1699c92d69bc187e58c7bd1111ecd36129c,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,1d52e18334dbd9169370ad2e1cc42b1010ce39a3,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,8df1252c8abdb2b02d9f68f7d806b715a3cc4dd,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,5243d4cfbd6bae154d782531c1a37fa2439d7e2a,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,3d11eeba941d06bab9fabfb45cbe83ad77dc99a4,9.99,1,ENRGZ H/AID AZ10DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,13c4b7cb68c8ba5e3c24deab19eed6243ab7c9ff,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,8df1252c8abdb2b02d9f68f7d806b715a3cc4dd,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,76275d22c4bc05467298ec0bf90c435d77581e98,6.49,1,ENER ECO ADVNC AA 4CT BATTERY,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,649299cd83d19d6512c386410e7bbc5494b95741,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,e31e79c290377b9a0e1c28f4008a2f29029a3c8b,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,4ff5b3a9a3da04c79e007b41b18ebccbe6c14dc9,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,33bcdc05d370140c677a313120c6f3aea81a7f3,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,d4247e9488ea6ff7dc0375db29701a1b61259748,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,ea6e96a66e9b385e1e0a4c9dbd60d23cae1e151d,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,f5cbdbcd5e140d4dee3ac5533b24acf1c03945a2,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,e4f8b5f7a3ff95c444731f8b6bbdf3a29a17925e,9.99,1,ENRGZ H/AID AZ312DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,43194ba00c76f138daaac7cf5ff2c9a7815b0de4,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,aa4a91abb48631f2bbbafdbb4ef0be2ec3c70bd4,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,5ddabbe743bbb97b2e2b86ca02557113e32329cc,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,589c5e07dfcddc4c5b06e7c4377e1d6edac969db,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,2d4beccb0c63d2dd7990fb6f2b9512cab3c9ef61,9.99,1,ENRGZ H/AID AZ312DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,852d833afff59789f9b1b65ae74bbe803914ee29,9.99,1,ENRGZ H/AID AZ312DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,3162b9d56625661d2c72bf968df066584482b2a5,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,3162b9d56625661d2c72bf968df066584482b2a5,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,3cc4f67a4b134a868636d05b5924da015f1159b8,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,1b4d67625d18552451e9294b1d9a0d28be094efe,9.99,1,ENRGZ H/AID AZ312DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,d1e1a6991a130508c8704b7969300f561755c1b8,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,5582999b225165f9c2c416114faed288c3f88d5b,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,456b867dc34ee390d63684638b490897821f0eed,8.49,1,ENERGIZER ULT LITH 9V,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,dc31c9790e79ea5018be7162376c89ba700881b6,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,2d43180ac7cb74c648a5b6495b9db3b45c3def4,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,246005f765046e762865c29e625530e02b3160fe,3.25,1,REFRESH HAWAAIAN AUTO WIPES,GENERAL MERCHANDISE,AUTOMOTIVE
20170214,fb5ea0a44984bd3c6d441d55933c9a0d815aed38,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,fb5ea0a44984bd3c6d441d55933c9a0d815aed38,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,ad604dbb7af2f40dedb2ebe4af684ee1b47b926f,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,e81e5eee1eb0408f15e96da1ad2759217d2c75c3,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,95a2cd7664b3724e8e4869feffef244919e1489e,3.25,1,REFRESH HAWAAIAN AUTO WIPES,GENERAL MERCHANDISE,AUTOMOTIVE
20170214,6c7d00b294e27e70916701c13d4bfb12c10f9906,9.99,1,ENRGZ H/AID AZ312DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,63c4d1699c92d69bc187e58c7bd1111ecd36129c,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,38a428283d2bb69873d7de2f947b21ab15d3566d,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,327e2e33a8db3407733ab97787d5f8a19174136c,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,649299cd83d19d6512c386410e7bbc5494b95741,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,751ebe6ed575703e819c05f5bfa18884d0b7ad9,9.99,1,ENRGZ H/AID AZ10DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,fd8812619eac25997bac74f877ded63bca68998f,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,758d4df06e075c58162ea5dc4195f0fc2909eb8e,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,2a059b6808407d18bbdf1792f34397b46050f936,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,d4e65dd0ff49e6f3715f63bcae5f9719e7b3c79a,9.99,1,ENRGZ H/AID AZ13DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,aa02cea051f3ce10d669dbd01525485b0e4dee60,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,54f1f6d950ce40e6e4cc14ac2f2812d4e22eba44,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,b95975623bd40d629943a54667739baf8105ff10,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,cc96b4e7e4873b2a31dc2e4ec079599ae5b4084d,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,8748a1b16b2bebbdf50d1761e82815eeef215ddc,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,d2bfcecc63927e3be1a2cc54415ab8cd69d3f34d,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,3d8100a6c4bbe883aeb31275521de204f1574262,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,7aeacebd1496441a05078d1a951b6e4839c6c886,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,d38997db6f95bd6680d9c8e9e8fb1fb1fda6b7be,9.99,1,ENRGZ H/AID AZ10DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,e468aba3faea8c8f94669d54d9c20db90fec14e0,14.99,1,ENERGIZER ULT LITH 9V,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,2fecdd08bb48901ea5a776e9cd0fa61746cb7f97,9.99,1,ENRGZ H/AID AZ312DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,69ffebfc458a20e42a8641953634b4d1aeb98397,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,a1b88e36e8996846d8771e68351014a5c3dd5731,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,15acb604144205d71bfe8008e46be061af19bbce,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,4ebc19385ec5663c4213c94e0a7dd9ccce42c720,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,b1c5d162c84d5aa47f4bb8a837dc5f2461cab61b,8.49,1,ENERGIZER ULT LITH 9V,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,1468976da9dc57222225ce83bde0301411815e1c,9.99,1,ENRGZ H/AID AZ312DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,dc16bc589d5f94b5cc238bd72a6ee3dc4189571b,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,d0e1da94e808a101c97aa41f07f26bb03e90b262,3.25,1,REFRESH HAWAAIAN AUTO WIPES,GENERAL MERCHANDISE,AUTOMOTIVE
20170214,def2cd6adce183814faac64a444a38f7ae6b82a3,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,7913a918e4ae7495d66138455931940e24caf65b,14.99,1,ENERGIZER ULT LITH 9V,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
