1.661300748804071, 131.7021223639918
3.4021352139681906, 131.75608432042435
5.14296967913231, 131.81004627685687
6.8838041442964295, 131.86400823328938
8.609968656102424, 132.35438751236998
10.336133167908418, 132.84476679145055
12.076967633072538, 132.89872874788307
13.817802098236658, 132.95269070431561
15.558636563400778, 133.00665266074813
17.299471028564895, 133.06061461718065
19.032970517049954, 133.3327852349372
20.75913502885595, 133.82316451401778
22.492634517341006, 134.0953351317743
24.233468982505126, 134.14929708820682
25.974303447669246, 134.20325904463937
27.715137912833367, 134.25722100107188
29.455972377997487, 134.3111829575044
31.18213688980348, 134.801562236585
32.90830140160947, 135.29194151566557
34.64913586677359, 135.3459034720981
36.38997033193771, 135.39986542853063
38.13080479710183, 135.45382738496315
39.87163926226595, 135.50778934139566
41.61247372743007, 135.5617512978282
43.35330819259419, 135.61571325426073
45.09414265775831, 135.66967521069324
46.834977122922425, 135.7236371671258
48.59781651812373, 135.12297313958624
50.34598595996691, 134.9587264346947
52.08682042513103, 135.01268839112726
53.83498986697421, 134.84844168623576
55.59782926217552, 134.2477776586962
57.33866372733964, 134.30173961512875
59.07949819250376, 134.35570157156127
60.84233758770507, 133.7550375440217
62.59050702954825, 133.59079083913022
64.33134149471238, 133.64475279556274
66.09418088991367, 133.0440887680232
67.84235033175686, 132.87984206313166
69.58318479692097, 132.9338040195642
71.34602419212229, 132.33313999202466
73.09419363396546, 132.16889328713316
74.83502809912957, 132.2228552435657
76.59053251765182, 131.84039987735017
78.34603693617406, 131.45794451113463
80.0868714013382, 131.51190646756717
81.84237581986044, 131.12945110135163
83.59788023838269, 130.7469957351361
85.34604968022586, 130.58274903024463
87.10888907542717, 129.98208500270505
88.84972354059128, 130.03604695913756
90.6125629357926, 129.43538293159804
92.36073237763577, 129.27113622670655
94.10890181947894, 129.10688952181502
95.87174121468027, 128.5062254942755
97.61257567984438, 128.560187450708
99.3754150750457, 127.95952342316848
101.12358451688887, 127.79527671827698
102.87175395873206, 127.63103001338548
104.63459335393335, 127.03036598584593
106.37542781909748, 127.08432794227848
108.13826721429878, 126.4836639147389
109.88643665614197, 126.3194172098474
111.63460609798514, 126.1551705049559
113.39744549318645, 125.55450647741635
115.13827995835058, 125.60846843384887
116.90845433023094, 124.7895957449853
118.64928879539507, 124.84355770141785
120.4047932139173, 124.46110233520231
122.16029763243955, 124.07864696898677
123.90113209760366, 124.13260892541932
125.67130646948404, 123.31373623655573
127.41214093464815, 123.36769819298824
129.16031037649137, 123.20345148809677
130.92314977169266, 122.6027874605572
132.66398423685678, 122.65674941698971
134.4048187020209, 122.71071137342226
136.16765809722222, 122.1100473458827
137.9158275390654, 121.94580064099121
139.6566620042295, 121.99976259742375
141.40483144607268, 121.83551589253223
143.167670841274, 121.23485186499268
144.90850530643812, 121.28881382142522
146.64933977160223, 121.34277577785774
148.3975092134454, 121.17852907296624
150.1603486086467, 120.57786504542666
151.90118307381084, 120.63182700185921
153.64201753897495, 120.68578895829172
155.39018698081813, 120.52154225340023
157.15302637601943, 119.9208782258607
158.89386084118357, 119.97484018229322
160.63469530634768, 120.02880213872574
162.3755297715118, 120.08276409515828
164.1383691667131, 119.4821000676187
165.8865386085563, 119.3178533627272
167.62737307372043, 119.37181531915975
169.36820753888452, 119.42577727559227
171.12371195740678, 119.04332190937673
172.87921637592902, 118.66086654316122
174.62005084109316, 118.71482849959374
176.36088530625727, 118.76879045602625
178.10905474810045, 118.60454375113478
179.87189414330174, 118.00387972359523
181.6127286084659, 118.05784168002775
183.35356307363, 118.1118036364603
185.0943975387941, 118.16576559289281
186.8425669806373, 118.00151888800129
188.59807139915952, 117.61906352178578
190.34624084100273, 117.45481681689428
192.08707530616684, 117.5087787733268
193.82790977133095, 117.56274072975931
195.56874423649506, 117.61670268619186
197.31691367833827, 117.45245598130033
199.0724180968605, 117.07000061508482
200.82058753870368, 116.90575391019333
202.5614220038678, 116.95971586662584
204.30225646903193, 117.01367782305836
206.04309093419604, 117.0676397794909
207.78392539936016, 117.12160173592342
209.54676479456145, 116.52093770838387
211.29493423640463, 116.35669100349237
213.03576870156877, 116.41065295992489
214.77660316673288, 116.4646149163574
216.517437631897, 116.51857687278995
218.26560707374017, 116.35433016789845
220.0284464689415, 115.7536661403589
221.7692809341056, 115.80762809679145
224.09691353359472, 98.40489714730195
224.03823372016222, 100.15056643789414
223.9795539067297, 101.89623572848635
223.92087409329721, 103.64190501907855
223.86219427986472, 105.38757430967075
223.80351446643223, 107.13324360026296
223.7448346529997, 108.87891289085515
223.68615483956722, 110.62458218144734
223.62747502613473, 112.37025147203956
223.56879521270224, 114.11592076263175
223.51011539926972, 115.86159005322396
225.83774799875883, 98.45885910373447
227.57858246392294, 98.512821060167
229.31941692908708, 98.56678301659953
231.06758637093026, 98.40253631170802
232.81575581277343, 98.23828960681652
234.5639252546166, 98.07404290192503
236.3120946964598, 97.90979619703351
238.05292916162392, 97.96375815346605
239.79376362678804, 98.01772010989858
241.53459809195215, 98.07168206633109
243.27543255711626, 98.12564402276362
245.0162670222804, 98.17960597919615
246.75710148744452, 98.23356793562867
248.49793595260863, 98.2875298920612
250.23877041777274, 98.34149184849372
251.97960488293688, 98.39545380492625
253.720439348101, 98.44941576135878
255.46860878994417, 98.28516905646727
257.2167782317873, 98.12092235157579
258.96494767363055, 97.95667564668429
260.71311711547366, 97.79242894179278
262.45395158063786, 97.84639089822531
264.194786045802, 97.90035285465784
265.9356205109661, 97.95431481109036
267.67645497613023, 98.00827676752289
269.4172894412943, 98.0622387239554
271.15812390645846, 98.11620068038793
